Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Wisconsin,US,45.70677897,-89.51944105,25/03/2020,0,0,0
New York,US,43.00491923,-76.19971155,25/03/2020,81,1,0
North Carolina,US,34.72607366,-77.42908179,25/03/2020,4,0,0
New York,US,42.85145728,-77.30874425,25/03/2020,9,0,0
Michigan,US,46.6652262,-89.31390481,25/03/2020,0,0,0
California,US,33.70147516,-117.7645998,25/03/2020,187,1,0
Florida,US,28.51367621,-81.31799498,25/03/2020,77,2,0
Indiana,US,38.5411892,-86.49523093,25/03/2020,0,0,0
New York,US,41.40337468,-74.30240757,25/03/2020,638,1,0
North Carolina,US,36.06092947,-79.12167935,25/03/2020,13,0,0
Texas,US,30.11879481,-93.89412775,25/03/2020,1,0,0
Vermont,US,44.00470222,-72.37640104,25/03/2020,3,0,0
Virginia,US,38.24530219,-78.015604,25/03/2020,1,0,0
South Carolina,US,33.4391073,-80.79886287,25/03/2020,9,0,0
Missouri,US,36.68710164,-91.4033755,25/03/2020,0,0,0
Louisiana,US,30.06971951,-89.92660315,25/03/2020,827,37,0
New York,US,43.2516977,-78.2320066,25/03/2020,0,0,0
Vermont,US,44.82964024,-72.24562697,25/03/2020,3,0,0
Kansas,US,38.65235984,-95.72707998,25/03/2020,0,0,0
Missouri,US,38.46036182,-91.8613635,25/03/2020,0,0,0
Oklahoma,US,36.62888819,-96.39635704,25/03/2020,1,0,0
Kansas,US,39.3503437,-98.76753828,25/03/2020,0,0,0
Florida,US,28.06312234,-81.14882926,25/03/2020,35,0,0
Iowa,US,43.37824276,-95.62422844,25/03/2020,0,0,0
Michigan,US,43.98992088,-85.32566756,25/03/2020,0,0,0
Michigan,US,44.68192279,-84.12939244,25/03/2020,0,0,0
New York,US,43.42778894,-76.14635194,25/03/2020,2,0,0
Colorado,US,37.9014485,-103.7173385,25/03/2020,0,0,0
New Mexico,US,32.61348406,-105.7417604,25/03/2020,0,0,0
Nebraska,US,40.64843556,-96.13374142,25/03/2020,0,0,0
Michigan,US,45.02085831,-84.59898295,25/03/2020,6,0,0
New York,US,42.63492579,-75.03151402,25/03/2020,2,0,0
Kansas,US,39.13237408,-97.65020313,25/03/2020,0,0,0
Michigan,US,42.95996803,-85.9969107,25/03/2020,16,0,0
Ohio,US,41.53781826,-83.0940185,25/03/2020,0,0,0
Oklahoma,US,36.83532655,-94.81011909,25/03/2020,0,0,0
Minnesota,US,46.40846929,-95.70835255,25/03/2020,0,0,0
Arkansas,US,33.58839816,-92.87795984,25/03/2020,0,0,0
Louisiana,US,32.47645559,-92.15704172,25/03/2020,10,1,0
Colorado,US,38.14717457,-107.7675136,25/03/2020,0,0,0
Michigan,US,0,0,25/03/2020,7,0,0
Tennessee,US,0,0,25/03/2020,100,0,0
Utah,US,0,0,25/03/2020,14,0,0
Wisconsin,US,44.41578887,-88.46565023,25/03/2020,4,0,0
Tennessee,US,36.34117832,-85.28989535,25/03/2020,1,0,0
Indiana,US,39.31145587,-86.83900724,25/03/2020,4,0,0
Kentucky,US,38.51679143,-84.82404619,25/03/2020,0,0,0
Kentucky,US,37.42823949,-83.68811419,25/03/2020,0,0,0
Idaho,US,42.58016894,-116.1693871,25/03/2020,0,0,0
Maine,US,44.49952995,-70.75682123,25/03/2020,6,0,0
Missouri,US,36.64916339,-92.44459066,25/03/2020,0,0,0
Wisconsin,US,43.38352225,-87.94625009,25/03/2020,20,1,0
Washington,US,46.55418369,-123.7285716,25/03/2020,0,0,0
Iowa,US,40.7393172,-95.1497813,25/03/2020,0,0,0
Virginia,US,38.61807452,-78.48797204,25/03/2020,0,0,0
Florida,US,26.64676272,-80.46536002,25/03/2020,118,3,0
Iowa,US,43.08193849,-94.67824621,25/03/2020,0,0,0
Texas,US,32.75310985,-98.31319001,25/03/2020,0,0,0
North Carolina,US,35.15253315,-76.66559823,25/03/2020,0,0,0
Mississippi,US,34.36398677,-89.95064249,25/03/2020,2,0,0
Texas,US,32.1639596,-94.30552481,25/03/2020,0,0,0
Colorado,US,39.120926,-105.7182065,25/03/2020,1,0,0
Montana,US,45.48965095,-110.5264394,25/03/2020,0,0,0
Wyoming,US,44.52157546,-109.5852825,25/03/2020,1,0,0
Indiana,US,39.77202286,-87.20375833,25/03/2020,0,0,0
Texas,US,32.77757172,-97.80500621,25/03/2020,1,0,0
Texas,US,34.52993409,-102.7844668,25/03/2020,0,0,0
Florida,US,28.30810945,-82.40227529,25/03/2020,17,0,0
North Carolina,US,36.26723798,-76.25134778,25/03/2020,1,0,0
New Jersey,US,41.03238628,-74.29954144,25/03/2020,255,0,0
Virginia,US,36.6801638,-80.2865648,25/03/2020,0,0,0
Georgia,US,33.91969522,-84.86848792,25/03/2020,6,0,0
Ohio,US,41.11676341,-84.5801017,25/03/2020,0,0,0
Kansas,US,38.18108732,-99.23692334,25/03/2020,0,0,0
Nebraska,US,40.13141096,-96.23705437,25/03/2020,0,0,0
Oklahoma,US,36.31743373,-96.7033176,25/03/2020,7,1,0
Idaho,US,44.00545243,-116.7647695,25/03/2020,0,0,0
Oklahoma,US,36.07695283,-96.97584944,25/03/2020,3,0,0
Georgia,US,32.56934316,-83.82937,25/03/2020,4,0,0
Mississippi,US,30.77090935,-89.58677275,25/03/2020,13,0,0
Texas,US,30.78097267,-102.7241261,25/03/2020,0,0,0
North Dakota,US,48.76623521,-97.5523809,25/03/2020,0,0,0
Missouri,US,36.2130572,-89.78742322,25/03/2020,1,0,0
Washington,US,48.53234021,-117.2741804,25/03/2020,0,0,0
North Carolina,US,34.52265624,-77.90352133,25/03/2020,0,0,0
Kentucky,US,38.69607718,-84.35599463,25/03/2020,0,0,0
West Virginia,US,38.68314479,-79.35084086,25/03/2020,0,0,0
Minnesota,US,48.06642577,-96.0370814,25/03/2020,0,0,0
South Dakota,US,44.0025835,-102.8240777,25/03/2020,1,1,0
Maine,US,45.40194593,-68.65020455,25/03/2020,4,0,0
Illinois,US,40.78702156,-89.76078901,25/03/2020,4,0,0
Wisconsin,US,44.58307413,-91.99949611,25/03/2020,0,0,0
Nebraska,US,40.85082525,-101.6502942,25/03/2020,0,0,0
South Dakota,US,45.49049506,-102.4755586,25/03/2020,0,0,0
North Carolina,US,36.17847453,-76.40603143,25/03/2020,0,0,0
Alabama,US,32.64048341,-87.29770589,25/03/2020,0,0,0
Arkansas,US,34.9459153,-92.94372564,25/03/2020,0,0,0
Illinois,US,38.08510853,-89.36856219,25/03/2020,0,0,0
Indiana,US,38.07809328,-86.63741946,25/03/2020,0,0,0
Kentucky,US,37.25023553,-83.22922731,25/03/2020,0,0,0
Mississippi,US,31.17161885,-88.99281835,25/03/2020,1,0,0
Missouri,US,37.70660776,-89.82741088,25/03/2020,2,0,0
Ohio,US,39.73508655,-82.23804971,25/03/2020,0,0,0
Pennsylvania,US,40.40206612,-77.26297447,25/03/2020,0,0,0
Tennessee,US,35.63708728,-87.86139634,25/03/2020,1,0,0
Nevada,US,40.44003782,-118.4005641,25/03/2020,0,0,0
North Carolina,US,36.38989032,-78.97217358,25/03/2020,1,0,0
Alaska,US,57.13978948,-132.9540995,25/03/2020,0,0,0
Virginia,US,37.20530399,-77.39368102,25/03/2020,0,0,0
Montana,US,47.1182463,-108.2508876,25/03/2020,0,0,0
Missouri,US,38.72798918,-93.28471706,25/03/2020,0,0,0
Missouri,US,37.87736118,-91.79351727,25/03/2020,0,0,0
Nebraska,US,40.51156033,-99.41461667,25/03/2020,0,0,0
Pennsylvania,US,40.00338507,-75.1379271,25/03/2020,342,1,0
Arkansas,US,34.43268455,-90.84800154,25/03/2020,0,0,0
Colorado,US,40.59414277,-102.3577703,25/03/2020,0,0,0
Kansas,US,39.78465501,-99.34668865,25/03/2020,0,0,0
Montana,US,48.25936577,-107.9128511,25/03/2020,0,0,0
Illinois,US,40.01360584,-88.59319339,25/03/2020,0,0,0
Ohio,US,39.64170392,-83.0243386,25/03/2020,1,0,0
Alabama,US,33.28094866,-88.08818103,25/03/2020,1,0,0
Georgia,US,34.46589159,-84.46406611,25/03/2020,4,0,0
South Carolina,US,34.88807695,-82.72791551,25/03/2020,6,0,0
Tennessee,US,36.55606529,-85.077633,25/03/2020,0,0,0
Georgia,US,31.35928155,-82.21598442,25/03/2020,1,0,0
Nebraska,US,42.26434853,-97.60122773,25/03/2020,0,0,0
North Dakota,US,48.24977025,-99.96407787,25/03/2020,2,0,0
Washington,US,47.03892768,-122.1405958,25/03/2020,155,2,0
Wisconsin,US,44.71850291,-92.4224416,25/03/2020,3,0,0
Alabama,US,31.80396383,-85.9408295,25/03/2020,1,0,0
Arkansas,US,34.16250414,-93.65789349,25/03/2020,1,0,0
Georgia,US,33.09310242,-84.38790389,25/03/2020,0,0,0
Illinois,US,39.62265059,-90.8877017,25/03/2020,0,0,0
Indiana,US,38.40112197,-87.23574907,25/03/2020,0,0,0
Kentucky,US,37.47088263,-82.39487445,25/03/2020,0,0,0
Mississippi,US,31.17507789,-90.40392572,25/03/2020,10,0,0
Missouri,US,39.34310674,-91.16980779,25/03/2020,0,0,0
Ohio,US,39.07634001,-83.06769584,25/03/2020,0,0,0
Pennsylvania,US,41.33155042,-75.03208106,25/03/2020,8,0,0
Arizona,US,32.0971334,-111.7890033,25/03/2020,49,1,0
Arizona,US,32.90525627,-111.3449483,25/03/2020,23,0,0
Minnesota,US,46.12105238,-92.74070188,25/03/2020,0,0,0
Florida,US,27.93130349,-82.72239666,25/03/2020,50,1,0
Minnesota,US,44.02301619,-96.25841142,25/03/2020,0,0,0
Maine,US,45.83839062,-69.2860223,25/03/2020,0,0,0
Colorado,US,39.21720112,-106.9310027,25/03/2020,18,0,0
North Carolina,US,35.59535426,-77.37353178,25/03/2020,6,0,0
Oklahoma,US,34.92065823,-95.7513432,25/03/2020,0,0,0
Virginia,US,36.81980341,-79.39731264,25/03/2020,0,0,0
Utah,US,38.33815254,-112.1249591,25/03/2020,0,0,0
California,US,39.06167234,-120.7240569,25/03/2020,30,1,0
Louisiana,US,29.42245447,-89.60322085,25/03/2020,9,0,0
Missouri,US,39.38154439,-94.77068479,25/03/2020,2,0,0
Nebraska,US,41.57246836,-97.52144359,25/03/2020,0,0,0
Wyoming,US,42.13299116,-104.966331,25/03/2020,0,0,0
West Virginia,US,39.37091679,-81.16771771,25/03/2020,0,0,0
California,US,40.00355989,-120.8395236,25/03/2020,0,0,0
Iowa,US,42.737633,-96.21366621,25/03/2020,0,0,0
Massachusetts,US,41.94070556,-70.80802823,25/03/2020,101,0,0
Iowa,US,42.73420133,-94.67862564,25/03/2020,0,0,0
West Virginia,US,38.32758728,-80.00993811,25/03/2020,0,0,0
Arkansas,US,35.57433534,-90.66268713,25/03/2020,3,0,0
Louisiana,US,30.71409502,-91.60209535,25/03/2020,0,0,0
Arkansas,US,34.48254879,-94.22728802,25/03/2020,1,0,0
Florida,US,27.95027105,-81.69732947,25/03/2020,14,0,0
Georgia,US,34.00267074,-85.18677781,25/03/2020,8,0,0
Iowa,US,41.68679484,-93.57767461,25/03/2020,20,0,0
Minnesota,US,47.77372465,-96.40134647,25/03/2020,0,0,0
Missouri,US,37.6162296,-93.39828174,25/03/2020,0,0,0
Nebraska,US,41.18813488,-97.56630712,25/03/2020,0,0,0
North Carolina,US,35.27820615,-82.16812354,25/03/2020,0,0,0
Oregon,US,44.90322804,-123.4128888,25/03/2020,3,0,0
Tennessee,US,35.12245443,-84.52075859,25/03/2020,0,0,0
Texas,US,30.79472531,-94.8276624,25/03/2020,0,0,0
Wisconsin,US,45.46130348,-92.44182875,25/03/2020,0,0,0
Montana,US,48.22773388,-112.2252703,25/03/2020,0,0,0
Mississippi,US,34.226046,-89.03636807,25/03/2020,2,0,0
Oklahoma,US,34.72959848,-96.68337199,25/03/2020,1,0,0
Arkansas,US,35.44871474,-93.03212219,25/03/2020,1,0,0
Illinois,US,37.41391284,-88.56152109,25/03/2020,0,0,0
Minnesota,US,45.58606667,-95.44451209,25/03/2020,0,0,0
Virginia,US,37.14259351,-76.35798148,25/03/2020,0,0,0
Ohio,US,41.16793482,-81.19735782,25/03/2020,4,0,0
Wisconsin,US,44.47558711,-89.50152965,25/03/2020,0,0,0
Indiana,US,41.45986947,-87.06848888,25/03/2020,3,0,0
Virginia,US,36.85914825,-76.35971629,25/03/2020,0,0,0
Indiana,US,38.02097333,-87.86480429,25/03/2020,0,0,0
Kansas,US,39.37925655,-96.34564657,25/03/2020,1,0,0
Oklahoma,US,35.20614018,-96.94923008,25/03/2020,1,0,0
Iowa,US,41.33640314,-95.53907776,25/03/2020,2,0,0
Pennsylvania,US,41.74471626,-77.89559864,25/03/2020,1,0,0
South Dakota,US,45.06583079,-99.95498503,25/03/2020,0,0,0
Texas,US,35.40133773,-101.893964,25/03/2020,3,0,0
Montana,US,45.39617714,-105.636738,25/03/2020,0,0,0
Kentucky,US,37.83218794,-83.82553961,25/03/2020,0,0,0
Montana,US,46.85538891,-112.9359164,25/03/2020,0,0,0
Idaho,US,42.69254894,-112.8395742,25/03/2020,0,0,0
Iowa,US,41.68625425,-92.53155731,25/03/2020,4,0,0
Virginia,US,37.55016038,-77.91267882,25/03/2020,0,0,0
Arkansas,US,34.83624419,-91.55162157,25/03/2020,0,0,0
Montana,US,46.86048047,-105.379384,25/03/2020,0,0,0
Kansas,US,37.64780729,-98.73922153,25/03/2020,0,0,0
Ohio,US,39.7420247,-84.64787018,25/03/2020,0,0,0
Mississippi,US,34.61810501,-88.51986294,25/03/2020,1,0,0
Texas,US,29.99954402,-104.2408079,25/03/2020,0,0,0
Michigan,US,45.34018577,-83.91498656,25/03/2020,0,0,0
West Virginia,US,39.46770987,-79.66712803,25/03/2020,1,0,0
Wisconsin,US,45.68051754,-90.3609888,25/03/2020,0,0,0
Virginia,US,37.22554789,-78.43597949,25/03/2020,2,0,0
Virginia,US,37.18497668,-77.22922187,25/03/2020,0,0,0
Maryland,US,38.83070039,-76.8496441,25/03/2020,76,2,0
Virginia,US,38.70916224,-77.48713689,25/03/2020,32,0,0
Alaska,US,55.76261984,-133.0511621,25/03/2020,0,0,0
Rhode Island,US,41.87064746,-71.57753536,25/03/2020,52,0,0
Colorado,US,37.95544985,-102.3926052,25/03/2020,0,0,0
Colorado,US,38.17359144,-104.5127437,25/03/2020,3,0,0
Arkansas,US,34.77054088,-92.31355101,25/03/2020,78,0,0
Georgia,US,32.23334561,-83.4754996,25/03/2020,1,0,0
Illinois,US,37.22631423,-89.13085001,25/03/2020,0,0,0
Indiana,US,41.04166107,-86.69890683,25/03/2020,0,0,0
Kentucky,US,37.10466131,-84.57629079,25/03/2020,3,0,0
Missouri,US,37.82462075,-92.20783203,25/03/2020,4,0,0
Virginia,US,37.06474963,-80.71229738,25/03/2020,0,0,0
Oklahoma,US,34.41635232,-95.37603505,25/03/2020,0,0,0
Florida,US,29.60779729,-81.74230285,25/03/2020,4,0,0
Georgia,US,33.32056115,-83.37552891,25/03/2020,0,0,0
Illinois,US,41.2013541,-89.2869272,25/03/2020,0,0,0
Indiana,US,39.66437981,-86.84517605,25/03/2020,2,0,0
Missouri,US,40.47942497,-93.02042674,25/03/2020,0,0,0
New York,US,41.42630093,-73.74965532,25/03/2020,84,0,0
Ohio,US,41.02094889,-84.1336111,25/03/2020,0,0,0
Tennessee,US,36.14005459,-85.50646123,25/03/2020,9,0,0
West Virginia,US,38.50782345,-81.9082131,25/03/2020,1,0,0
New Mexico,US,35.10403332,-103.5481727,25/03/2020,0,0,0
Maryland,US,39.06198912,-76.03530977,25/03/2020,1,0,0
New York,US,40.71088124,-73.81684712,25/03/2020,0,0,0
Georgia,US,31.86728114,-85.01773177,25/03/2020,0,0,0
Mississippi,US,34.25157572,-90.28908,25/03/2020,0,0,0
Georgia,US,34.88389445,-83.40304637,25/03/2020,0,0,0
Wisconsin,US,42.74753117,-88.05941254,25/03/2020,7,0,0
Virginia,US,37.12222899,-80.5602732,25/03/2020,1,0,0
Texas,US,32.87109387,-95.79232691,25/03/2020,0,0,0
West Virginia,US,37.76936795,-81.2456041,25/03/2020,0,0,0
Missouri,US,39.52817427,-91.51838643,25/03/2020,1,0,0
Minnesota,US,45.01625271,-93.09872295,25/03/2020,27,1,0
North Dakota,US,48.26886249,-98.72223879,25/03/2020,3,0,0
Texas,US,34.96585996,-101.8971322,25/03/2020,2,0,0
Alabama,US,33.29526734,-85.45708831,25/03/2020,0,0,0
Arkansas,US,36.3415714,-91.02455531,25/03/2020,0,0,0
Georgia,US,31.76622818,-84.75732369,25/03/2020,1,0,0
Illinois,US,38.05095369,-89.82512254,25/03/2020,0,0,0
Indiana,US,40.15734772,-85.01139319,25/03/2020,0,0,0
Missouri,US,39.44007257,-92.4971374,25/03/2020,1,0,0
North Carolina,US,35.71015088,-79.80570339,25/03/2020,3,0,0
West Virginia,US,38.769899,-79.87919615,25/03/2020,0,0,0
Mississippi,US,32.26469147,-89.94537876,25/03/2020,20,0,0
North Dakota,US,46.45621782,-97.65742504,25/03/2020,0,0,0
Louisiana,US,31.19778499,-92.52997303,25/03/2020,14,1,0
Virginia,US,38.68295619,-78.15826963,25/03/2020,0,0,0
Montana,US,46.08520862,-114.1189164,25/03/2020,1,0,0
Kansas,US,39.78525843,-101.0761617,25/03/2020,0,0,0
Missouri,US,39.3537468,-93.98905745,25/03/2020,0,0,0
Texas,US,31.36607041,-101.5232659,25/03/2020,0,0,0
Texas,US,29.83321503,-99.82018052,25/03/2020,0,0,0
Minnesota,US,47.87197525,-96.09561104,25/03/2020,0,0,0
Louisiana,US,32.09530039,-93.34213308,25/03/2020,0,0,0
Texas,US,33.61886692,-95.04841765,25/03/2020,0,0,0
Nebraska,US,40.1755688,-100.476998,25/03/2020,0,0,0
Minnesota,US,44.40555844,-95.25207021,25/03/2020,0,0,0
Texas,US,31.32323325,-103.6903896,25/03/2020,1,0,0
Texas,US,28.3238976,-97.15766311,25/03/2020,0,0,0
Kansas,US,37.95230263,-98.08607292,25/03/2020,2,0,0
New York,US,42.71348136,-73.51089874,25/03/2020,33,0,0
Minnesota,US,44.72836381,-94.94553734,25/03/2020,1,0,0
North Dakota,US,48.71982533,-101.6603912,25/03/2020,0,0,0
Kansas,US,39.82799632,-97.65036709,25/03/2020,0,0,0
Missouri,US,37.36085952,-90.97009925,25/03/2020,0,0,0
Tennessee,US,35.60536161,-84.93076643,25/03/2020,0,0,0
Kansas,US,38.34616184,-98.19992118,25/03/2020,0,0,0
Minnesota,US,44.3543376,-93.29658715,25/03/2020,2,0,0
Utah,US,41.63137678,-111.2445105,25/03/2020,0,0,0
Nebraska,US,40.1247415,-95.71755036,25/03/2020,0,0,0
Illinois,US,38.71240969,-88.08475366,25/03/2020,0,0,0
Louisiana,US,32.41391005,-91.76634876,25/03/2020,1,0,0
Montana,US,47.78668011,-104.5610786,25/03/2020,0,0,0
North Dakota,US,46.26440649,-96.94852979,25/03/2020,0,0,0
Ohio,US,40.77180308,-82.5379961,25/03/2020,4,0,0
South Carolina,US,34.01791263,-80.90267209,25/03/2020,59,0,0
Wisconsin,US,43.3762778,-90.43012729,25/03/2020,0,0,0
Georgia,US,33.35777107,-82.07026432,25/03/2020,11,0,0
New York,US,40.58582155,-74.14808598,25/03/2020,0,0,0
North Carolina,US,35.00417719,-79.74491009,25/03/2020,0,0,0
Virginia,US,37.937575,-76.72920628,25/03/2020,0,0,0
Virginia,US,37.53255773,-77.47966921,25/03/2020,13,0,0
Kansas,US,39.28935726,-96.73420026,25/03/2020,0,0,0
Iowa,US,40.73518949,-94.24368535,25/03/2020,0,0,0
New Mexico,US,36.51072137,-106.6931674,25/03/2020,2,0,0
Colorado,US,39.97913541,-108.2179009,25/03/2020,0,0,0
Colorado,US,37.5836865,-106.3847838,25/03/2020,0,0,0
Indiana,US,39.10235626,-85.26212744,25/03/2020,7,0,0
Missouri,US,36.65460667,-90.85990261,25/03/2020,0,0,0
West Virginia,US,39.18094587,-81.06356878,25/03/2020,0,0,0
California,US,33.74314981,-115.9933578,25/03/2020,68,7,0
Tennessee,US,35.84923189,-84.52458689,25/03/2020,1,0,0
West Virginia,US,38.71622686,-81.35243568,25/03/2020,0,0,0
Virginia,US,37.26865804,-80.06396753,25/03/2020,1,0,0
Virginia,US,37.27791025,-79.96189766,25/03/2020,0,0,0
South Dakota,US,45.62975048,-96.94672673,25/03/2020,0,0,0
Texas,US,35.83809685,-100.813175,25/03/2020,0,0,0
Kentucky,US,38.51923469,-84.05055616,25/03/2020,0,0,0
Tennessee,US,36.52454807,-86.87346725,25/03/2020,15,0,0
Texas,US,31.02539637,-96.51272246,25/03/2020,1,0,0
North Carolina,US,34.64244496,-79.1025053,25/03/2020,2,0,0
Minnesota,US,43.67482683,-96.25296832,25/03/2020,0,0,0
Nebraska,US,42.42252217,-99.44832069,25/03/2020,0,0,0
Wisconsin,US,42.67151616,-89.071479,25/03/2020,4,0,0
Illinois,US,41.46613806,-90.57042164,25/03/2020,3,0,0
Virginia,US,37.81204314,-79.44605905,25/03/2020,2,0,0
Kentucky,US,37.36642393,-84.31176452,25/03/2020,0,0,0
Georgia,US,33.65145002,-84.02202167,25/03/2020,9,0,0
New Hampshire,US,42.98499744,-71.12883377,25/03/2020,42,0,0
North Carolina,US,36.39593137,-79.77504841,25/03/2020,0,0,0
Virginia,US,38.51006137,-78.87260325,25/03/2020,3,0,0
New York,US,41.15027894,-74.02560498,25/03/2020,968,5,0
Texas,US,32.89779518,-96.40771592,25/03/2020,0,0,0
Oklahoma,US,35.68711719,-99.69666167,25/03/2020,0,0,0
Oklahoma,US,36.37004357,-95.60406759,25/03/2020,0,0,0
North Dakota,US,48.77245354,-99.84097493,25/03/2020,0,0,0
Kansas,US,39.35022773,-99.32484567,25/03/2020,0,0,0
Montana,US,48.29607488,-105.0079268,25/03/2020,1,0,0
New Mexico,US,34.02097406,-103.4799493,25/03/2020,0,0,0
Michigan,US,44.33473082,-84.61067651,25/03/2020,1,0,0
Minnesota,US,48.77501878,-95.81079919,25/03/2020,0,0,0
Montana,US,46.23397237,-106.729288,25/03/2020,0,0,0
Ohio,US,39.33705391,-83.06000914,25/03/2020,0,0,0
Colorado,US,40.48596505,-106.9905548,25/03/2020,4,0,0
Kentucky,US,38.19484205,-83.42088935,25/03/2020,0,0,0
North Carolina,US,35.64003916,-80.52446628,25/03/2020,6,0,0
Texas,US,31.8314342,-99.97616148,25/03/2020,0,0,0
Indiana,US,39.62002287,-85.4655599,25/03/2020,1,0,0
Kansas,US,38.52275276,-99.30863983,25/03/2020,0,0,0
Texas,US,32.10773545,-94.76176432,25/03/2020,2,0,0
Wisconsin,US,45.47498854,-91.1333012,25/03/2020,0,0,0
Alabama,US,32.28725256,-85.18415324,25/03/2020,1,0,0
Kansas,US,38.91462787,-98.76254297,25/03/2020,0,0,0
Kentucky,US,36.99308373,-85.06070117,25/03/2020,0,0,0
Virginia,US,36.9302832,-82.10095486,25/03/2020,0,0,0
North Carolina,US,35.40114178,-81.92112099,25/03/2020,0,0,0
Tennessee,US,35.84591405,-86.4107263,25/03/2020,19,0,0
Vermont,US,43.57723578,-73.03741676,25/03/2020,5,0,0
Louisiana,US,31.56388699,-93.55433981,25/03/2020,0,0,0
Texas,US,31.34318809,-93.85440451,25/03/2020,0,0,0
Iowa,US,42.38624071,-95.10547892,25/03/2020,0,0,0
California,US,38.45106826,-121.3425374,25/03/2020,113,5,0
Maine,US,43.95415864,-69.85074999,25/03/2020,4,0,0
Michigan,US,43.33433923,-84.0513121,25/03/2020,9,0,0
Colorado,US,38.08054629,-106.282466,25/03/2020,0,0,0
New Jersey,US,39.58719656,-75.3469663,25/03/2020,1,0,0
Virginia,US,37.2836193,-80.06219455,25/03/2020,0,0,0
Arkansas,US,34.64916145,-92.67583224,25/03/2020,4,0,0
Illinois,US,37.75332999,-88.54119706,25/03/2020,0,0,0
Kansas,US,38.78369175,-97.65185177,25/03/2020,0,0,0
Missouri,US,39.13734288,-93.20259964,25/03/2020,0,0,0
Nebraska,US,40.52418865,-97.14085859,25/03/2020,0,0,0
Utah,US,40.66616532,-111.9216011,25/03/2020,151,0,0
South Carolina,US,34.00795823,-81.72713237,25/03/2020,1,0,0
North Carolina,US,34.98820368,-78.36914061,25/03/2020,1,0,0
Texas,US,31.39457611,-94.17000399,25/03/2020,0,0,0
California,US,36.60308176,-121.069975,25/03/2020,7,1,0
California,US,34.84060306,-116.1774685,25/03/2020,38,1,0
California,US,33.03484597,-116.7365326,25/03/2020,238,2,0
California,US,37.75215114,-122.4385672,25/03/2020,178,1,0
Texas,US,30.57933681,-95.16260304,25/03/2020,0,0,0
California,US,37.93433732,-121.2730061,25/03/2020,68,3,0
Colorado,US,37.76248981,-107.6763289,25/03/2020,0,0,0
New Mexico,US,36.50838318,-108.320437,25/03/2020,8,0,0
Utah,US,37.62762978,-109.8033714,25/03/2020,0,0,0
Washington,US,48.60182783,-122.96745,25/03/2020,1,0,0
California,US,35.38822029,-120.4039028,25/03/2020,46,0,0
California,US,37.4228808,-122.3275546,25/03/2020,165,5,0
Colorado,US,38.00450883,-108.4020725,25/03/2020,1,0,0
New Mexico,US,35.48014807,-104.8163562,25/03/2020,1,0,0
Texas,US,28.00880118,-97.51763891,25/03/2020,1,0,0
Texas,US,31.1577796,-98.81758731,25/03/2020,0,0,0
South Dakota,US,44.02351092,-98.0909816,25/03/2020,0,0,0
Montana,US,47.67657534,-115.1329916,25/03/2020,0,0,0
New Mexico,US,35.68862401,-106.8687803,25/03/2020,8,0,0
Ohio,US,41.35624126,-83.137872,25/03/2020,1,0,0
Illinois,US,39.75836914,-89.65872023,25/03/2020,5,1,0
Michigan,US,43.42406072,-82.82055898,25/03/2020,2,0,0
Utah,US,39.37231946,-111.5758676,25/03/2020,0,0,0
California,US,34.65329488,-120.0188492,25/03/2020,24,0,0
California,US,37.23104908,-121.6970462,25/03/2020,459,17,0
Arizona,US,31.52508998,-110.8479088,25/03/2020,1,0,0
California,US,37.05580291,-122.0066524,25/03/2020,24,0,0
New Mexico,US,35.50708973,-105.9774716,25/03/2020,17,0,0
Florida,US,30.6934145,-87.02458128,25/03/2020,7,1,0
Florida,US,27.18546175,-82.33174248,25/03/2020,27,2,0
New York,US,43.10904162,-73.86653895,25/03/2020,64,0,0
